datetime,tanggal,jam,minute,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,hari_libur,time_of_day,season,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,suhu,jumlah_penghuni,luas_rumah,daya_listrik,golongan_tarif,jumlah_ac,jam_ac_per_hari,jumlah_kulkas,jumlah_tv,jam_tv_per_hari,jumlah_lampu,jam_lampu_per_hari,jumlah_mesin_cuci,frekuensi_cuci_per_minggu,jumlah_komputer,jam_komputer_per_hari,jumlah_perangkat_aktif,jam_pemakaian_per_hari,water_heater,dispenser,microwave,kwh_ac,kwh_kulkas,kwh_tv,kwh_lampu,kwh_mesin_cuci,kwh_komputer,kwh_tambahan,hist_h1,hist_h2,hist_h3,hist_h4,hist_h5,hist_h6,hist_h7,konsumsi_kwh_hari,konsumsi_kw_jam,estimasi_tagihan_bulan
2024-03-17 04:06:00,2024-03-17,4,6,6,17,3,1,11,1,1,4,1,0.866025,0.5,1.0,0.0,-0.781831,0.62349,27.0,5,72,1300,R-1/TR,0,9,1,2,7,5,8,1,4,2,3,11,9,0,0,0,0.0,2.4,0.98,0.4,0.286,0.72,0.0,5.152,5.19,4.994,5.712,5.778,5.767,5.46,5.573,0.0703,241539.0
2024-03-17 04:20:00,2024-03-17,4,20,6,17,3,1,11,1,1,4,1,0.866025,0.5,1.0,0.0,-0.781831,0.62349,27.5,6,45,1300,R-1/TR,1,10,2,2,7,3,8,1,3,2,3,12,10,0,1,0,9.0,4.8,0.98,0.24,0.214,0.72,2.8,20.008,19.085,23.04,22.246,20.557,20.535,22.765,21.275,0.2677,922080.0
2024-03-17 04:41:00,2024-03-17,4,41,6,17,3,1,11,1,1,4,1,0.866025,0.5,1.0,0.0,-0.781831,0.62349,28.0,6,45,450,R-1/TR,0,11,2,2,5,2,7,1,3,0,0,8,11,0,0,1,0.0,4.8,0.7,0.14,0.214,0.0,0.25,7.457,6.549,5.935,5.63,7.299,6.334,6.309,6.414,0.0796,277989.0
2024-03-17 05:38:00,2024-03-17,5,38,6,17,3,1,11,1,1,0,1,0.965926,0.258819,1.0,0.0,-0.781831,0.62349,27.7,7,36,2200,R-1/TR,0,10,1,2,6,3,9,1,3,0,0,7,10,0,0,0,0.0,2.4,0.84,0.27,0.214,0.0,0.0,4.214,3.602,4.004,4.371,4.343,4.088,4.085,4.002,0.0602,173451.0
2024-03-17 06:24:00,2024-03-17,6,24,6,17,3,1,11,1,1,0,1,1.0,0.0,1.0,0.0,-0.781831,0.62349,25.9,6,200,2200,R-1/TR,2,6,1,3,5,12,7,1,4,0,0,20,6,0,1,0,10.8,2.4,1.05,0.84,0.286,0.0,2.8,19.8,18.653,19.157,16.382,20.53,22.123,22.546,19.244,0.3766,834054.0
2024-03-17 07:23:00,2024-03-17,7,23,6,17,3,1,11,1,1,0,1,0.965926,-0.258819,1.0,0.0,-0.781831,0.62349,28.1,3,72,1300,R-1/TR,0,11,2,3,6,5,4,1,2,2,3,15,11,1,1,0,0.0,4.8,1.26,0.2,0.143,0.72,3.8,12.253,12.427,10.956,11.26,11.192,12.205,9.657,11.317,0.3391,490490.0
2024-03-17 08:09:00,2024-03-17,8,9,6,17,3,1,11,1,1,0,1,0.866025,-0.5,1.0,0.0,-0.781831,0.62349,30.7,4,54,2200,R-1/TR,1,12,2,2,7,4,4,1,3,1,4,11,12,0,0,0,10.8,4.8,0.98,0.16,0.214,0.48,0.0,20.392,18.864,17.785,21.625,19.317,19.152,19.934,19.143,0.6693,829677.0
2024-03-17 08:20:00,2024-03-17,8,20,6,17,3,1,11,1,1,0,1,0.866025,-0.5,1.0,0.0,-0.781831,0.62349,28.3,1,72,1300,R-1/TR,1,7,1,1,8,5,6,1,5,0,0,11,7,1,1,0,6.3,2.4,0.56,0.3,0.357,0.0,3.8,13.79,13.626,15.154,13.778,16.195,13.868,16.445,15.445,0.5489,669402.0
2024-03-17 10:12:00,2024-03-17,10,12,6,17,3,1,11,1,1,1,1,0.5,-0.866025,1.0,0.0,-0.781831,0.62349,29.2,5,60,2200,R-1/TR,1,11,2,2,6,5,4,1,5,0,0,11,11,0,0,0,9.9,4.8,0.84,0.2,0.357,0.0,0.0,18.559,20.414,17.957,17.707,17.653,16.722,18.53,18.321,0.5658,794050.0
2024-03-17 13:02:00,2024-03-17,13,2,6,17,3,1,11,1,1,2,1,-0.258819,-0.965926,1.0,0.0,-0.781831,0.62349,33.3,2,90,1300,R-1/TR,2,10,1,2,8,5,5,1,5,2,1,15,10,0,1,1,18.0,2.4,1.12,0.25,0.357,0.24,3.05,24.162,28.487,28.261,25.008,28.466,26.915,26.016,26.958,0.8481,1168387.0
2024-03-17 16:55:00,2024-03-17,16,55,6,17,3,1,11,1,1,2,1,-0.866025,-0.5,1.0,0.0,-0.781831,0.62349,30.2,2,60,1300,R-1/TR,0,12,1,1,6,3,4,1,2,0,0,6,12,0,0,0,0.0,2.4,0.42,0.12,0.143,0.0,0.0,3.886,3.69,3.677,3.162,3.817,3.647,3.215,3.493,0.1319,151390.0
2024-03-17 17:02:00,2024-03-17,17,2,6,17,3,1,11,1,1,2,1,-0.965926,-0.258819,1.0,0.0,-0.781831,0.62349,31.4,1,60,2200,R-1/TR,0,11,1,2,8,3,4,1,3,1,6,8,11,0,0,0,0.0,2.4,1.12,0.12,0.214,0.72,0.0,5.181,6.085,5.327,5.622,5.394,5.453,5.405,5.346,0.2053,231701.0
2024-03-17 19:24:00,2024-03-17,19,24,6,17,3,1,11,1,1,3,1,-0.965926,0.258819,1.0,0.0,-0.781831,0.62349,29.1,7,60,2200,R-1/TR,1,9,1,2,8,3,9,1,4,1,8,9,9,0,0,0,8.1,2.4,1.12,0.27,0.286,0.96,0.0,13.554,15.894,15.552,14.927,13.538,15.102,13.525,14.377,0.9325,623114.0
2024-03-17 20:00:00,2024-03-17,20,0,6,17,3,1,11,1,1,3,1,-0.866025,0.5,1.0,0.0,-0.781831,0.62349,31.6,2,60,3500,R-2/TR,1,12,1,2,5,3,9,1,4,1,6,10,12,0,0,1,10.8,2.4,0.7,0.27,0.286,0.72,0.25,14.064,17.355,17.932,17.204,15.878,16.999,14.255,16.606,1.0208,719721.0
2024-03-17 20:20:00,2024-03-17,20,20,6,17,3,1,11,1,1,3,1,-0.866025,0.5,1.0,0.0,-0.781831,0.62349,30.8,3,45,1300,R-1/TR,0,13,2,3,6,2,8,1,3,0,0,9,13,0,1,0,0.0,4.8,1.26,0.16,0.214,0.0,2.8,9.858,11.144,11.316,10.589,11.483,9.958,13.35,11.471,0.7014,497165.0
2024-03-17 20:24:00,2024-03-17,20,24,6,17,3,1,11,1,1,3,1,-0.866025,0.5,1.0,0.0,-0.781831,0.62349,29.4,1,72,1300,R-1/TR,1,8,2,3,7,4,8,1,5,1,0,12,8,0,0,0,7.2,4.8,1.47,0.32,0.357,0.0,0.0,19.739,18.669,14.684,15.666,16.191,15.98,16.28,16.671,1.0194,722538.0
2024-03-17 20:35:00,2024-03-17,20,35,6,17,3,1,11,1,1,3,1,-0.866025,0.5,1.0,0.0,-0.781831,0.62349,27.1,6,72,3500,R-2/TR,0,9,2,1,7,5,9,1,5,2,8,13,9,1,1,0,0.0,4.8,0.49,0.45,0.357,1.92,3.8,14.258,15.109,14.547,13.807,14.107,13.706,14.36,14.105,0.8684,611325.0
2024-03-17 21:00:00,2024-03-17,21,0,6,17,3,1,11,1,1,3,1,-0.707107,0.707107,1.0,0.0,-0.781831,0.62349,27.8,6,150,1300,R-1/TR,2,9,2,3,7,11,8,1,4,0,0,20,9,0,1,0,16.2,4.8,1.47,0.88,0.286,0.0,2.8,32.469,29.396,27.333,23.764,29.261,29.074,28.409,29.459,1.631,1276783.0
2024-03-17 21:28:00,2024-03-17,21,28,6,17,3,1,11,1,1,3,1,-0.707107,0.707107,1.0,0.0,-0.781831,0.62349,30.9,2,36,2200,R-1/TR,0,10,2,3,8,2,8,1,4,0,0,9,10,0,0,1,0.0,4.8,1.68,0.16,0.286,0.0,0.25,8.752,8.413,9.139,7.607,8.42,9.243,7.984,8.476,0.4614,367358.0
2024-03-17 22:04:00,2024-03-17,22,4,6,17,3,1,11,1,1,4,1,-0.5,0.866025,1.0,0.0,-0.781831,0.62349,32.2,3,150,450,R-1/TR,2,14,2,2,7,10,7,1,2,2,3,20,14,0,0,1,25.2,4.8,0.98,0.7,0.143,0.72,0.25,41.376,35.447,33.498,34.582,39.7,36.772,39.765,36.3,1.695,1573278.0
2024-03-17 23:23:00,2024-03-17,23,23,6,17,3,1,11,1,1,4,1,-0.258819,0.965926,1.0,0.0,-0.781831,0.62349,28.1,2,200,450,R-1/TR,3,7,2,3,8,14,8,1,4,2,4,27,7,1,1,0,18.9,4.8,1.68,1.12,0.286,0.96,3.8,35.58,32.976,35.251,33.188,35.312,33.574,30.787,35.073,1.1557,1520099.0
2024-03-18 00:01:00,2024-03-18,0,1,0,18,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.0,1.0,24.8,4,90,2200,R-1/TR,2,5,1,2,5,7,7,1,4,1,1,15,5,0,1,0,9.0,2.4,0.7,0.49,0.286,0.12,2.8,16.087,20.383,20.577,17.806,22.233,18.021,17.977,18.579,0.3075,805232.0
2024-03-18 00:28:00,2024-03-18,0,28,0,18,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.0,1.0,25.9,5,90,3500,R-2/TR,1,6,1,3,3,5,7,1,5,0,0,12,6,0,1,0,5.4,2.4,0.63,0.35,0.357,0.0,2.8,12.968,13.365,14.828,12.278,12.79,13.257,12.002,13.419,0.2181,581593.0
2024-03-18 00:52:00,2024-03-18,0,52,0,18,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.0,1.0,23.6,1,54,450,R-1/TR,1,2,2,2,6,2,8,1,3,1,3,11,2,0,1,1,1.8,4.8,0.84,0.16,0.214,0.36,3.05,14.419,13.829,14.192,13.221,13.608,12.032,12.591,13.392,0.2347,580423.0
2024-03-18 04:04:00,2024-03-18,4,4,0,18,3,1,12,0,0,4,1,0.866025,0.5,1.0,0.0,0.0,1.0,28.0,7,60,2200,R-1/TR,1,7,2,3,4,4,6,1,5,1,5,12,7,0,0,0,6.3,4.8,0.84,0.24,0.357,0.6,0.0,17.049,16.882,15.876,14.69,16.009,16.196,17.061,15.83,0.2125,686088.0
2024-03-18 04:44:00,2024-03-18,4,44,0,18,3,1,12,0,0,4,1,0.866025,0.5,1.0,0.0,0.0,1.0,25.4,2,72,1300,R-1/TR,1,5,2,1,4,4,6,1,2,2,2,12,5,0,1,0,4.5,4.8,0.28,0.24,0.143,0.48,2.8,14.3,13.726,16.232,16.135,13.493,16.876,18.273,15.907,0.2036,689425.0
2024-03-18 06:00:00,2024-03-18,6,0,0,18,3,1,12,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,27.1,2,60,2200,R-1/TR,0,9,2,1,4,3,8,1,3,1,8,8,9,0,0,0,0.0,4.8,0.28,0.24,0.214,0.96,0.0,6.799,7.397,7.587,7.041,6.833,6.032,7.677,6.929,0.1449,300310.0
2024-03-18 06:12:00,2024-03-18,6,12,0,18,3,1,12,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,28.8,2,60,2200,R-1/TR,0,8,2,3,5,5,8,1,3,2,3,14,8,0,1,0,0.0,4.8,1.05,0.4,0.214,0.72,2.8,11.21,10.005,10.953,10.648,11.693,12.315,9.973,11.103,0.2221,481215.0
2024-03-18 06:28:00,2024-03-18,6,28,0,18,3,1,12,0,0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,26.6,3,45,450,R-1/TR,0,4,1,1,5,4,6,1,5,2,6,10,4,0,1,0,0.0,2.4,0.35,0.24,0.357,1.44,2.8,8.367,8.823,8.481,10.283,9.366,8.434,8.457,8.972,0.1762,388855.0
2024-03-18 07:05:00,2024-03-18,7,5,0,18,3,1,12,0,0,0,1,0.965926,-0.258819,1.0,0.0,0.0,1.0,27.4,7,120,1300,R-1/TR,2,5,2,2,3,9,4,1,3,0,0,17,5,0,1,0,9.0,4.8,0.42,0.36,0.214,0.0,2.8,18.175,19.962,19.218,15.642,20.075,20.873,18.356,19.472,0.575,843936.0
2024-03-18 07:26:00,2024-03-18,7,26,0,18,3,1,12,0,0,0,1,0.965926,-0.258819,1.0,0.0,0.0,1.0,29.1,3,150,450,R-1/TR,2,7,2,2,3,11,5,1,2,0,0,18,7,0,0,0,12.6,4.8,0.42,0.55,0.143,0.0,0.0,19.433,18.812,21.336,17.205,21.597,17.583,20.348,20.487,0.593,887927.0
2024-03-18 07:58:00,2024-03-18,7,58,0,18,3,1,12,0,1,0,1,0.965926,-0.258819,1.0,0.0,0.0,1.0,29.9,1,72,1300,R-1/TR,0,8,2,3,8,3,5,1,3,1,6,12,8,0,1,1,0.0,4.8,1.68,0.15,0.214,0.72,3.05,11.401,10.015,12.039,11.537,12.832,11.758,11.015,11.87,0.3387,514458.0
2024-03-18 08:01:00,2024-03-18,8,1,0,18,3,1,12,0,0,0,1,0.866025,-0.5,1.0,0.0,0.0,1.0,27.2,2,150,900,R-1/TR,1,8,1,2,6,9,5,1,5,1,2,18,8,1,1,1,7.2,2.4,0.84,0.45,0.357,0.24,4.05,20.603,18.528,19.04,20.322,17.415,19.776,18.093,18.324,0.6647,794180.0
2024-03-18 08:43:00,2024-03-18,8,43,0,18,3,1,12,0,0,0,1,0.866025,-0.5,1.0,0.0,0.0,1.0,31.7,5,120,1300,R-1/TR,1,9,1,3,3,9,5,1,3,0,0,15,9,0,0,0,8.1,2.4,0.63,0.45,0.214,0.0,0.0,12.884,12.07,14.103,11.705,13.254,10.101,14.022,12.876,0.4495,558059.0
2024-03-18 09:09:00,2024-03-18,9,9,0,18,3,1,12,0,0,1,1,0.707107,-0.707107,1.0,0.0,0.0,1.0,29.6,3,45,2200,R-1/TR,1,8,2,3,6,4,3,1,5,1,1,14,8,1,1,0,7.2,4.8,1.26,0.12,0.357,0.12,3.8,19.404,17.5,17.366,18.245,18.331,18.008,19.533,18.77,0.6142,813511.0
2024-03-18 09:34:00,2024-03-18,9,34,0,18,3,1,12,0,0,1,1,0.707107,-0.707107,1.0,0.0,0.0,1.0,28.9,6,60,450,R-1/TR,0,6,1,1,3,5,4,1,4,0,0,9,6,0,1,0,0.0,2.4,0.21,0.2,0.286,0.0,2.8,7.504,8.373,8.201,7.14,6.89,6.643,7.979,7.172,0.2414,310842.0
2024-03-18 11:04:00,2024-03-18,11,4,0,18,3,1,12,0,0,1,1,0.258819,-0.965926,1.0,0.0,0.0,1.0,29.4,7,72,1300,R-1/TR,1,6,1,3,4,4,4,1,4,2,5,14,6,0,1,1,5.4,2.4,0.84,0.16,0.286,1.2,3.05,18.145,19.351,17.956,15.135,16.274,16.584,15.624,17.414,0.579,754740.0
2024-03-18 11:32:00,2024-03-18,11,32,0,18,3,1,12,0,0,1,1,0.258819,-0.965926,1.0,0.0,0.0,1.0,29.2,1,90,1300,R-1/TR,2,9,2,3,3,6,5,1,4,1,6,17,9,1,1,0,16.2,4.8,0.63,0.3,0.286,0.72,3.8,26.975,28.484,25.56,31.133,26.406,29.102,27.395,28.558,0.8904,1237732.0
2024-03-18 12:39:00,2024-03-18,12,39,0,18,3,1,12,0,0,2,1,0.0,-1.0,1.0,0.0,0.0,1.0,30.0,7,45,3500,R-2/TR,1,11,2,3,6,2,5,1,4,0,0,12,11,1,1,1,9.9,4.8,1.26,0.1,0.286,0.0,4.05,25.523,25.947,26.785,23.103,23.432,27.102,20.33,24.341,0.7802,1054963.0
2024-03-18 12:56:00,2024-03-18,12,56,0,18,3,1,12,0,0,2,1,0.0,-1.0,1.0,0.0,0.0,1.0,32.2,3,60,1300,R-1/TR,0,9,2,2,3,4,3,1,3,1,5,10,9,0,0,0,0.0,4.8,0.42,0.12,0.214,0.6,0.0,7.79,7.168,6.619,7.312,7.648,6.889,7.283,6.984,0.2411,302694.0
2024-03-18 14:53:00,2024-03-18,14,53,0,18,3,1,12,0,0,2,1,-0.5,-0.866025,1.0,0.0,0.0,1.0,32.5,6,120,450,R-1/TR,0,9,2,1,6,7,3,1,4,0,0,12,9,1,0,0,0.0,4.8,0.42,0.21,0.286,0.0,1.0,7.782,7.468,8.239,8.439,7.396,8.062,8.607,8.033,0.2611,348158.0
2024-03-18 17:23:00,2024-03-18,17,23,0,18,3,1,12,0,0,2,1,-0.965926,-0.258819,1.0,0.0,0.0,1.0,32.1,3,90,2200,R-1/TR,2,10,2,2,6,5,3,1,3,2,0,16,10,0,1,1,18.0,4.8,0.84,0.15,0.214,0.0,3.05,36.657,35.967,29.896,32.938,31.044,39.877,36.009,32.988,1.2797,1429733.0
2024-03-18 17:53:00,2024-03-18,17,53,0,18,3,1,12,0,0,2,1,-0.965926,-0.258819,1.0,0.0,0.0,1.0,31.8,3,45,2200,R-1/TR,1,9,1,3,4,3,4,1,2,0,0,10,9,1,0,0,8.1,2.4,0.84,0.12,0.143,0.0,1.0,14.725,16.423,16.4,13.985,14.536,18.001,18.054,15.912,0.607,689642.0
2024-03-18 19:06:00,2024-03-18,19,6,0,18,3,1,12,0,0,3,1,-0.965926,0.258819,1.0,0.0,0.0,1.0,30.7,2,72,450,R-1/TR,1,10,2,2,4,3,7,1,3,0,0,9,10,0,0,0,9.0,4.8,0.56,0.21,0.214,0.0,0.0,19.874,18.66,17.59,17.591,18.838,20.92,16.726,18.263,1.2541,791537.0
2024-03-18 19:33:00,2024-03-18,19,33,0,18,3,1,12,0,0,3,1,-0.965926,0.258819,1.0,0.0,0.0,1.0,29.7,3,60,1300,R-1/TR,0,8,1,1,5,4,8,1,5,2,3,11,8,0,1,1,0.0,2.4,0.35,0.32,0.357,0.72,3.05,8.977,9.43,8.73,8.803,10.347,9.55,9.69,9.238,0.6575,400384.0
2024-03-18 19:35:00,2024-03-18,19,35,0,18,3,1,12,0,0,3,1,-0.965926,0.258819,1.0,0.0,0.0,1.0,30.9,4,45,900,R-1/TR,1,10,2,1,4,4,6,1,4,0,0,11,10,1,1,0,9.0,4.8,0.28,0.24,0.286,0.0,3.8,22.738,18.757,21.773,24.763,22.374,22.36,22.164,22.538,1.5488,976819.0
2024-03-18 19:44:00,2024-03-18,19,44,0,18,3,1,12,0,0,3,1,-0.965926,0.258819,1.0,0.0,0.0,1.0,30.9,4,36,450,R-1/TR,0,9,1,2,5,3,7,1,3,0,0,9,9,0,1,1,0.0,2.4,0.7,0.21,0.214,0.0,3.05,8.19,7.793,7.68,7.452,8.02,8.902,7.648,7.689,0.5206,333249.0
2024-03-18 21:39:00,2024-03-18,21,39,0,18,3,1,12,0,0,3,1,-0.707107,0.707107,1.0,0.0,0.0,1.0,26.6,7,36,2200,R-1/TR,0,5,1,2,3,3,8,1,4,1,3,10,5,0,1,1,0.0,2.4,0.42,0.24,0.286,0.36,3.05,7.797,7.168,7.921,7.764,7.253,7.258,6.545,7.356,0.4034,318816.0
2024-03-18 22:45:00,2024-03-18,22,45,0,18,3,1,12,0,0,4,1,-0.5,0.866025,1.0,0.0,0.0,1.0,29.8,7,36,450,R-1/TR,0,7,2,1,4,2,6,1,2,1,3,10,7,1,1,1,0.0,4.8,0.28,0.12,0.143,0.36,4.05,10.577,10.812,9.008,11.722,10.784,11.839,11.603,10.776,0.5054,467043.0
2024-03-19 00:12:00,2024-03-19,0,12,1,19,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.781831,0.62349,24.7,7,60,2200,R-1/TR,1,4,2,3,6,5,8,1,2,2,4,15,4,0,1,0,3.6,4.8,1.26,0.4,0.143,0.96,2.8,15.191,16.657,16.733,16.603,15.874,15.038,14.989,15.483,0.2487,671049.0
2024-03-19 01:19:00,2024-03-19,1,19,1,19,3,1,12,0,0,4,1,0.258819,0.965926,1.0,0.0,0.781831,0.62349,26.0,7,72,450,R-1/TR,1,2,2,1,4,5,6,1,4,0,0,11,2,1,0,0,1.8,4.8,0.28,0.3,0.286,0.0,1.0,9.761,10.055,10.286,9.561,9.267,9.623,10.548,9.426,0.1357,408532.0
2024-03-19 03:09:00,2024-03-19,3,9,1,19,3,1,12,0,0,4,1,0.707107,0.707107,1.0,0.0,0.781831,0.62349,27.0,3,54,3500,R-2/TR,0,9,1,3,6,3,8,1,2,0,0,10,9,0,1,1,0.0,2.4,1.26,0.24,0.143,0.0,3.05,7.657,9.094,7.59,8.804,9.179,9.06,9.142,8.492,0.1033,368052.0
2024-03-19 03:18:00,2024-03-19,3,18,1,19,3,1,12,0,0,4,1,0.707107,0.707107,1.0,0.0,0.781831,0.62349,27.8,5,72,1300,R-1/TR,0,9,1,1,6,3,7,1,3,2,6,10,9,0,1,1,0.0,2.4,0.42,0.21,0.214,1.44,3.05,9.141,8.443,9.276,8.594,9.305,9.895,8.713,8.915,0.1066,386385.0
2024-03-19 03:31:00,2024-03-19,3,31,1,19,3,1,12,0,0,4,1,0.707107,0.707107,1.0,0.0,0.781831,0.62349,26.4,3,36,3500,R-2/TR,0,5,1,2,3,3,8,1,2,0,0,9,5,0,1,1,0.0,2.4,0.42,0.24,0.143,0.0,3.05,7.288,7.693,7.438,6.968,7.497,6.712,7.175,7.241,0.094,313832.0
2024-03-19 03:38:00,2024-03-19,3,38,1,19,3,1,12,0,0,4,1,0.707107,0.707107,1.0,0.0,0.781831,0.62349,26.7,4,60,900,R-1/TR,1,3,2,1,4,3,7,1,2,0,0,9,3,0,1,0,2.7,4.8,0.28,0.21,0.143,0.0,2.8,12.966,13.976,13.809,11.332,12.145,12.639,12.171,13.122,0.1602,568721.0
2024-03-19 04:25:00,2024-03-19,4,25,1,19,3,1,12,0,0,4,1,0.866025,0.5,1.0,0.0,0.781831,0.62349,25.4,5,150,3500,R-2/TR,1,2,1,3,4,9,7,1,2,1,3,16,2,0,0,0,1.8,2.4,0.84,0.63,0.143,0.36,0.0,7.774,7.162,6.488,7.582,7.174,5.893,6.868,6.816,0.0846,295412.0
2024-03-19 06:48:00,2024-03-19,6,48,1,19,3,1,12,0,0,0,1,1.0,0.0,1.0,0.0,0.781831,0.62349,28.1,6,60,3500,R-2/TR,1,7,1,3,5,3,6,1,2,0,0,11,7,0,1,1,6.3,2.4,1.05,0.18,0.143,0.0,3.05,11.963,13.704,12.079,15.913,12.716,14.111,13.972,14.416,0.3067,624804.0
2024-03-19 09:51:00,2024-03-19,9,51,1,19,3,1,12,0,0,1,1,0.707107,-0.707107,1.0,0.0,0.781831,0.62349,29.0,1,60,2200,R-1/TR,1,8,1,1,3,5,4,1,4,0,0,10,8,0,1,0,7.2,2.4,0.21,0.2,0.286,0.0,2.8,18.373,15.986,14.664,14.7,17.024,18.009,15.657,16.572,0.5352,718247.0
2024-03-19 10:34:00,2024-03-19,10,34,1,19,3,1,12,0,0,1,1,0.5,-0.866025,1.0,0.0,0.781831,0.62349,29.6,2,60,3500,R-2/TR,1,5,1,3,5,5,3,1,2,0,0,13,5,1,0,1,4.5,2.4,1.05,0.15,0.143,0.0,1.25,11.849,11.26,12.282,13.083,10.56,11.833,10.787,11.24,0.3532,487153.0
2024-03-19 14:14:00,2024-03-19,14,14,1,19,3,1,12,0,0,2,1,-0.5,-0.866025,1.0,0.0,0.781831,0.62349,32.1,2,60,1300,R-1/TR,1,10,2,2,3,3,5,1,3,0,0,9,10,0,0,0,9.0,4.8,0.42,0.15,0.214,0.0,0.0,14.546,16.312,15.04,16.141,13.788,15.22,15.903,15.666,0.5195,678980.0
2024-03-19 15:20:00,2024-03-19,15,20,1,19,3,1,12,0,0,2,1,-0.707107,-0.707107,1.0,0.0,0.781831,0.62349,28.9,7,72,1300,R-1/TR,1,8,1,2,5,5,5,1,3,1,3,12,8,0,1,0,7.2,2.4,0.7,0.25,0.214,0.36,2.8,17.018,14.807,16.759,15.389,14.726,17.122,15.473,15.516,0.5214,672479.0
2024-03-19 16:12:00,2024-03-19,16,12,1,19,3,1,12,0,0,2,1,-0.866025,-0.5,1.0,0.0,0.781831,0.62349,30.9,1,90,2200,R-1/TR,1,12,2,3,5,7,3,1,2,1,5,16,12,0,1,0,10.8,4.8,1.05,0.21,0.143,0.6,2.8,20.148,26.516,23.897,25.053,24.89,29.098,27.486,24.261,0.8684,1051496.0
2024-03-19 16:20:00,2024-03-19,16,20,1,19,3,1,12,0,0,2,1,-0.866025,-0.5,1.0,0.0,0.781831,0.62349,29.0,7,120,2200,R-1/TR,1,6,2,1,5,9,3,1,4,1,4,17,6,0,1,1,5.4,4.8,0.35,0.27,0.286,0.48,3.05,16.665,14.861,17.447,16.341,13.854,18.143,15.386,16.491,0.5832,714736.0
2024-03-19 17:03:00,2024-03-19,17,3,1,19,3,1,12,0,0,2,1,-0.965926,-0.258819,1.0,0.0,0.781831,0.62349,32.6,5,72,3500,R-2/TR,1,9,2,3,6,3,3,1,4,1,6,13,9,0,1,1,8.1,4.8,1.26,0.09,0.286,0.72,3.05,18.67,19.814,17.97,18.307,15.375,19.073,20.132,18.677,0.6838,809480.0
2024-03-19 18:16:00,2024-03-19,18,16,1,19,3,1,12,0,0,3,1,-1.0,-0.0,1.0,0.0,0.781831,0.62349,30.0,7,90,900,R-1/TR,2,11,1,1,5,7,6,1,2,0,0,14,11,0,1,1,19.8,2.4,0.35,0.42,0.143,0.0,3.05,28.505,30.956,31.728,28.714,29.467,29.042,29.607,30.214,1.8012,1309505.0
2024-03-19 19:42:00,2024-03-19,19,42,1,19,3,1,12,0,0,3,1,-0.965926,0.258819,1.0,0.0,0.781831,0.62349,30.9,4,120,3500,R-2/TR,0,10,2,1,3,7,7,1,5,2,3,15,10,0,1,1,0.0,4.8,0.21,0.49,0.357,0.72,3.05,10.551,9.702,10.045,9.85,10.346,10.136,10.452,10.581,0.7428,458591.0
2024-03-19 23:23:00,2024-03-19,23,23,1,19,3,1,12,0,0,4,1,-0.258819,0.965926,1.0,0.0,0.781831,0.62349,29.5,7,54,1300,R-1/TR,1,5,1,1,5,3,8,1,5,2,7,10,5,0,0,1,4.5,2.4,0.35,0.24,0.357,1.68,0.25,10.543,11.199,10.892,10.808,11.207,9.69,12.023,11.111,0.3631,481562.0
2024-03-19 23:53:00,2024-03-19,23,53,1,19,3,1,12,0,0,4,1,-0.258819,0.965926,1.0,0.0,0.781831,0.62349,27.9,7,72,3500,R-2/TR,0,8,2,1,5,3,7,1,2,2,7,10,8,0,1,0,0.0,4.8,0.35,0.21,0.143,1.68,2.8,11.875,10.099,11.015,10.827,11.966,11.251,12.489,11.148,0.3706,483165.0
2024-03-20 00:24:00,2024-03-20,0,24,2,20,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.974928,-0.222521,21.8,4,60,1300,R-1/TR,1,3,1,3,5,5,6,1,2,1,6,14,3,1,0,1,2.7,2.4,1.05,0.3,0.143,0.72,1.25,9.708,10.402,8.704,8.733,9.547,9.376,10.099,9.718,0.1631,421188.0
2024-03-20 00:29:00,2024-03-20,0,29,2,20,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.974928,-0.222521,23.9,6,72,2200,R-1/TR,1,2,2,2,3,5,7,1,5,2,1,15,2,1,1,0,1.8,4.8,0.42,0.35,0.357,0.24,3.8,12.648,12.166,12.232,13.57,10.738,12.712,12.306,12.861,0.21,557409.0
2024-03-20 00:39:00,2024-03-20,0,39,2,20,3,1,12,0,0,4,1,0.0,1.0,1.0,0.0,0.974928,-0.222521,24.5,4,45,2200,R-1/TR,1,2,2,1,5,2,6,1,2,0,0,8,2,1,0,0,1.8,4.8,0.35,0.12,0.143,0.0,1.0,11.424,10.483,9.607,9.704,8.648,11.373,10.733,10.26,0.1698,444679.0
